app_user,table,in_csv,in_sql,status
dnd_app_user,eqms_pnd_items_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_requirement,YES,YES,MATCHED
dnd_app_user,eqms_pnd_requirement_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_report,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_report_breakdown,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_report_breakdown_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_report_conclusion,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_report_conclusion_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_report_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_required_approval_details,YES,YES,MATCHED
dnd_app_user,eqms_pnd_review_required_approval_details_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_specification,YES,YES,MATCHED
dnd_app_user,eqms_pnd_specification_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_specification_review,YES,YES,MATCHED
dnd_app_user,eqms_pnd_specification_review_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_supporting_documents,YES,YES,MATCHED
dnd_app_user,eqms_pnd_supporting_documents_history,YES,YES,MATCHED
dnd_app_user,eqms_pnd_text_requirements,YES,YES,MATCHED
dnd_app_user,eqms_pnd_text_requirements_history,YES,YES,MATCHED
dnd_app_user,eqms_pre_design_transfer_documents,YES,YES,MATCHED
dnd_app_user,eqms_pre_design_transfer_documents_history,YES,YES,MATCHED
dnd_app_user,eqms_product_applicable_clause,YES,YES,MATCHED
dnd_app_user,eqms_product_applicable_clause_history,YES,YES,MATCHED
dnd_app_user,eqms_product_category_lk,YES,YES,MATCHED
dnd_app_user,eqms_product_default_applicable_specification,YES,YES,MATCHED
dnd_app_user,eqms_product_default_applicable_specification_history,YES,YES,MATCHED
dnd_app_user,eqms_product_default_design_transfer_document,YES,YES,MATCHED
dnd_app_user,eqms_product_functional_blocks,YES,YES,MATCHED
dnd_app_user,eqms_product_functional_blocks_history,YES,YES,MATCHED
dnd_app_user,eqms_product_functional_subblocks,YES,YES,MATCHED
dnd_app_user,eqms_product_functional_subblocks_history,YES,YES,MATCHED
